time,VEOG,HEOG,FZ,CZ,PZ,F7,F8,T5,T6,A2,T3,T4,F3,F4,C3,C4,AF3,AF4,FC3,FC4,CP3,CP4,FT7,FT8,P3,P4,PO7,PO8,P5,P6,OZ,Midline,LF,RF,LC,RC,LP,RP,LF_5s,RF_5s,LP_5s,RP_5s,ROI
930,1.8244,0.7618,1.4011,1.5884,1.927,1.0531,0.5155,0.9475,-0.5237,-0.6877,1.0853,-0.0363,0.8675,-0.1413,1.5614,-0.1351,0.933,0.1707,0.9318,-0.0979,1.092,0.1265,1.1309,0.3915,0.8925,-0.0929,0.439,-0.6626,0.4632,-0.5728,0.5096,1.6388,0.9961,0.2341,1.1676,-0.0357,0.6855,-0.463,0.9833,0.1677,0.7668,-0.3451,1.1211
935,1.856,0.7612,1.4699,1.6651,1.9949,1.0969,0.5608,0.9737,-0.5143,-0.7176,1.1134,-0.0071,0.9276,-0.0848,1.6138,-0.0914,1.0026,0.2364,0.9823,-0.0484,1.1363,0.1678,1.1647,0.4324,0.9289,-0.077,0.4286,-0.7049,0.4666,-0.6008,0.4811,1.71,1.0479,0.2862,1.2115,0.0052,0.6995,-0.4742,1.0348,0.2193,0.7868,-0.3458,1.1734
940,1.8896,0.7685,1.5339,1.7342,2.0572,1.1412,0.6059,0.9938,-0.5101,-0.7506,1.1361,0.0171,0.9866,-0.0343,1.6606,-0.0542,1.0725,0.2972,1.0282,-0.0076,1.1742,0.2024,1.1948,0.4687,0.9611,-0.0623,0.4245,-0.7445,0.4653,-0.63,0.4608,1.7751,1.0988,0.3344,1.2498,0.0394,0.7112,-0.4867,1.0847,0.266,0.8038,-0.3489,1.22
945,1.9221,0.7806,1.5898,1.7939,2.115,1.1835,0.6468,1.0078,-0.51,-0.7876,1.1543,0.0346,1.0418,0.0091,1.7007,-0.0232,1.1406,0.3512,1.0677,0.0246,1.2058,0.2308,1.221,0.497,0.9903,-0.047,0.4293,-0.7763,0.4614,-0.6596,0.4557,1.8329,1.1467,0.376,1.2821,0.0667,0.7222,-0.4982,1.1309,0.3057,0.8189,-0.3524,1.2612
950,1.9506,0.7944,1.6377,1.8447,2.167,1.2233,0.6809,1.014,-0.5128,-0.8262,1.1675,0.0449,1.0913,0.0465,1.7325,0.0027,1.2059,0.3988,1.1001,0.0504,1.2297,0.2536,1.2446,0.5174,1.0147,-0.0321,0.4423,-0.7977,0.4552,-0.6898,0.4652,1.8832,1.1913,0.4109,1.3074,0.0879,0.7316,-0.5081,1.173,0.3388,0.8312,-0.3557,1.2961
955,1.9744,0.8054,1.6795,1.8869,2.2084,1.2604,0.7083,1.009,-0.5216,-0.8619,1.1731,0.0462,1.1335,0.0788,1.7537,0.0229,1.2673,0.442,1.1245,0.0713,1.2433,0.2692,1.2655,0.532,1.03,-0.0226,0.4596,-0.8106,0.4447,-0.7229,0.4812,1.9249,1.2317,0.4403,1.3236,0.1024,0.7358,-0.5194,1.2102,0.3665,0.8373,-0.3617,1.322
960,1.9938,0.8103,1.7174,1.9193,2.2316,1.294,0.7303,0.9895,-0.5416,-0.8903,1.1685,0.0366,1.1669,0.1065,1.7618,0.0353,1.3239,0.4825,1.1397,0.0878,1.2426,0.2733,1.2821,0.5423,1.0309,-0.0255,0.476,-0.8206,0.4267,-0.7629,0.4925,1.9561,1.2667,0.4654,1.3281,0.1082,0.7308,-0.5377,1.2413,0.3899,0.8331,-0.3755,1.3349
965,2.0076,0.8095,1.7536,1.9408,2.2307,1.3216,0.7475,0.9544,-0.5769,-0.9098,1.152,0.0152,1.1922,0.129,1.7552,0.0369,1.3741,0.5208,1.1454,0.0987,1.2251,0.2616,1.2916,0.5476,1.0151,-0.0458,0.4888,-0.832,0.3999,-0.8116,0.4898,1.975,1.2949,0.4862,1.3194,0.1031,0.7145,-0.5666,1.265,0.4087,0.8167,-0.4009,1.3323
970,2.0125,0.8066,1.7889,1.9506,2.2042,1.3383,0.7603,0.9055,-0.6278,-0.9201,1.1237,-0.018,1.211,0.1451,1.7339,0.0252,1.4162,0.5554,1.1424,0.1013,1.1906,0.2324,1.2911,0.5458,0.9839,-0.0828,0.4973,-0.8438,0.3645,-0.8661,0.4694,1.9813,1.3141,0.5016,1.2977,0.0852,0.6878,-0.6051,1.2798,0.4216,0.7884,-0.4376,1.3136
975,2.0051,0.8059,1.8229,1.9499,2.1567,1.3406,0.7676,0.8473,-0.6882,-0.9219,1.0865,-0.0603,1.2259,0.1547,1.7003,0.0008,1.4501,0.5851,1.1328,0.0949,1.1423,0.1887,1.2798,0.5366,0.943,-0.1295,0.505,-0.8488,0.3242,-0.919,0.4359,1.9765,1.3241,0.511,1.2654,0.056,0.6549,-0.6464,1.2858,0.4278,0.7524,-0.4794,1.2823
980,1.985,0.8083,1.8537,1.9412,2.0975,1.3311,0.7676,0.7882,-0.7493,-0.9173,1.0461,-0.1071,1.2384,0.1581,1.6592,-0.0331,1.4765,0.6089,1.1185,0.0807,1.0869,0.1374,1.2595,0.5222,0.9018,-0.1758,0.5205,-0.8383,0.2871,-0.9616,0.3992,1.9641,1.3264,0.5142,1.2277,0.0195,0.6244,-0.6812,1.2848,0.4275,0.7169,-0.5175,1.2447
985,1.9576,0.8121,1.8794,1.9272,2.0369,1.3146,0.7601,0.7363,-0.8031,-0.9082,1.0084,-0.154,1.2489,0.1563,1.6162,-0.0714,1.4958,0.6257,1.1016,0.0614,1.0321,0.0862,1.2343,0.5061,0.8691,-0.2129,0.5516,-0.8087,0.2616,-0.9878,0.367,1.9478,1.3234,0.512,1.1896,-0.0194,0.6047,-0.7031,1.2791,0.4219,0.6901,-0.5452,1.2079
990,1.9305,0.8162,1.8996,1.9106,1.9823,1.2952,0.7484,0.696,-0.8453,-0.8955,0.9767,-0.1965,1.2583,0.1511,1.5758,-0.1092,1.5096,0.6358,1.084,0.0404,0.9833,0.0404,1.208,0.4913,0.8491,-0.2369,0.5991,-0.7634,0.2514,-0.9967,0.3411,1.9308,1.3178,0.5067,1.1549,-0.0562,0.5989,-0.7106,1.271,0.4134,0.6758,-0.5604,1.1763
995,1.9077,0.8205,1.9149,1.8938,1.9368,1.276,0.7359,0.6669,-0.8765,-0.8817,0.9523,-0.2318,1.2666,0.1441,1.5406,-0.1435,1.5202,0.6405,1.0671,0.0203,0.9429,0.002,1.1826,0.4792,0.84,-0.2498,0.6554,-0.7109,0.2535,-0.9933,0.321,1.9152,1.3114,0.4999,1.1257,-0.0883,0.604,-0.7076,1.2625,0.404,0.6717,-0.5657,1.1513
