time,VEOG,HEOG,FZ,CZ,PZ,F7,F8,T5,T6,A2,T3,T4,F3,F4,C3,C4,AF3,AF4,FC3,FC4,CP3,CP4,FT7,FT8,P3,P4,PO7,PO8,P5,P6,OZ,Midline,LF,RF,LC,RC,LP,RP,LF_5s,RF_5s,LP_5s,RP_5s,ROI
370,-0.1574,0.8982,-0.6201,-0.8897,-0.8999,0.1038,-0.577,-0.3782,-1.1056,-0.4293,-0.2918,-0.9595,-0.5921,-1.2728,-0.6144,-1.1674,-0.4152,-0.835,-0.4667,-1.1105,-0.5869,-1.3556,-0.1346,-0.6494,-0.5695,-1.2445,-0.0788,-0.6074,-0.0992,-0.8782,-0.3757,-0.8032,-0.2595,-0.8335,-0.4899,-1.1483,-0.2814,-0.9589,-0.3009,-0.8889,-0.3425,-1.0383,-0.7851
375,-0.2065,0.9219,-0.7209,-1.0243,-0.9845,0.0713,-0.6349,-0.442,-1.2124,-0.481,-0.3344,-1.0428,-0.6672,-1.3692,-0.7138,-1.2649,-0.4646,-0.8984,-0.5463,-1.2026,-0.6798,-1.462,-0.1563,-0.7117,-0.6581,-1.3501,-0.1039,-0.6737,-0.1422,-0.9823,-0.3699,-0.9099,-0.3042,-0.9036,-0.5686,-1.243,-0.3366,-1.0546,-0.3526,-0.9634,-0.4052,-1.1361,-0.8839
380,-0.2417,0.9495,-0.8035,-1.1443,-1.0617,0.0544,-0.6791,-0.4934,-1.3133,-0.535,-0.3625,-1.1126,-0.7269,-1.4495,-0.7955,-1.3477,-0.5024,-0.9495,-0.6098,-1.2778,-0.7576,-1.5589,-0.163,-0.761,-0.7365,-1.4518,-0.1285,-0.744,-0.1809,-1.0851,-0.3675,-1.0032,-0.3345,-0.9598,-0.6313,-1.3242,-0.3848,-1.1486,-0.3895,-1.0234,-0.4594,-1.2306,-0.9704
385,-0.2635,0.9785,-0.871,-1.2504,-1.1334,0.052,-0.7119,-0.5337,-1.4086,-0.5918,-0.376,-1.1712,-0.7752,-1.5179,-0.861,-1.4187,-0.5314,-0.9913,-0.6603,-1.3402,-0.8225,-1.6485,-0.1597,-0.7966,-0.8065,-1.5504,-0.1524,-0.8197,-0.2151,-1.1865,-0.3698,-1.0849,-0.3536,-1.0044,-0.6799,-1.3947,-0.4269,-1.2413,-0.4149,-1.0716,-0.506,-1.3227,-1.0461
390,-0.2762,1.0048,-0.9257,-1.3438,-1.2024,0.0618,-0.7364,-0.5644,-1.4981,-0.6485,-0.3756,-1.2219,-0.8136,-1.5774,-0.9124,-1.4808,-0.5535,-1.0259,-0.6998,-1.3936,-0.8768,-1.7334,-0.1483,-0.8207,-0.8704,-1.6473,-0.1768,-0.9014,-0.2456,-1.2852,-0.3794,-1.1573,-0.3634,-1.0401,-0.7162,-1.4574,-0.4643,-1.333,-0.4307,-1.1108,-0.5468,-1.4131,-1.1134
395,-0.2833,1.0265,-0.9695,-1.4269,-1.2724,0.0793,-0.7542,-0.5866,-1.5829,-0.7015,-0.363,-1.2673,-0.8425,-1.6304,-0.9525,-1.5385,-0.5696,-1.0538,-0.7303,-1.4423,-0.924,-1.817,-0.1287,-0.8365,-0.9316,-1.7441,-0.2031,-0.988,-0.2738,-1.3806,-0.3991,-1.2229,-0.3654,-1.0688,-0.7425,-1.5163,-0.4988,-1.4239,-0.4384,-1.1435,-0.5838,-1.5025,-1.1756
400,-0.2867,1.0449,-1.0039,-1.5029,-1.3459,0.0997,-0.7665,-0.6028,-1.6641,-0.7508,-0.3403,-1.3096,-0.8625,-1.6782,-0.9849,-1.5954,-0.5796,-1.0753,-0.7535,-1.4894,-0.9675,-1.9017,-0.1006,-0.8474,-0.9927,-1.8415,-0.2323,-1.0764,-0.3007,-1.4718,-0.4296,-1.2842,-0.3608,-1.0918,-0.7616,-1.574,-0.5321,-1.5135,-0.4393,-1.1714,-0.6192,-1.5911,-1.2358
405,-0.2869,1.0616,-1.0292,-1.573,-1.4223,0.1205,-0.7751,-0.6144,-1.7424,-0.7977,-0.309,-1.3506,-0.873,-1.7198,-1.0114,-1.6532,-0.583,-1.0912,-0.7694,-1.5363,-1.0084,-1.9882,-0.0642,-0.856,-1.0537,-1.9387,-0.2636,-1.1639,-0.3251,-1.5577,-0.4688,-1.3415,-0.3499,-1.1105,-0.7745,-1.6321,-0.5642,-1.6007,-0.4338,-1.1957,-0.653,-1.6782,-1.2945
410,-0.2832,1.0788,-1.0453,-1.6357,-1.4975,0.1417,-0.783,-0.62,-1.8179,-0.8431,-0.2698,-1.392,-0.8742,-1.7551,-1.0314,-1.7116,-0.5796,-1.103,-0.7776,-1.5829,-1.0448,-2.0751,-0.023,-0.8668,-1.1117,-2.0335,-0.2951,-1.2481,-0.3449,-1.6374,-0.5136,-1.3928,-0.3338,-1.127,-0.7809,-1.6904,-0.5929,-1.6842,-0.4225,-1.2181,-0.6833,-1.7624,-1.3499
415,-0.2742,1.0983,-1.052,-1.6873,-1.5657,0.1638,-0.7934,-0.6168,-1.8894,-0.8872,-0.2236,-1.4346,-0.8672,-1.7843,-1.0424,-1.7689,-0.5701,-1.1133,-0.7769,-1.628,-1.0728,-2.159,0.019,-0.8822,-1.1618,-2.1224,-0.3238,-1.3252,-0.3575,-1.7099,-0.5594,-1.435,-0.3136,-1.1433,-0.7789,-1.7476,-0.615,-1.7617,-0.4063,-1.2402,-0.7065,-1.8412,-1.398
420,-0.2583,1.121,-1.0481,-1.7228,-1.6203,0.1882,-0.806,-0.602,-1.9538,-0.9297,-0.1705,-1.4763,-0.8525,-1.8078,-1.0406,-1.8216,-0.5544,-1.1216,-0.7654,-1.6688,-1.0874,-2.2351,0.0622,-0.8996,-1.1986,-2.2002,-0.3462,-1.3914,-0.3601,-1.7731,-0.6013,-1.4638,-0.2891,-1.1588,-0.766,-1.8005,-0.6267,-1.8297,-0.3844,-1.2608,-0.7189,-1.9108,-1.4338
425,-0.2357,1.1483,-1.0323,-1.7374,-1.6557,0.2174,-0.8173,-0.5742,-2.0081,-0.9705,-0.11,-1.5139,-0.8285,-1.8247,-1.0225,-1.8657,-0.5322,-1.1253,-0.7405,-1.702,-1.085,-2.2985,0.1093,-0.9143,-1.2183,-2.2629,-0.3606,-1.4441,-0.3515,-1.825,-0.6364,-1.4751,-0.2585,-1.1704,-0.7395,-1.845,-0.6261,-1.885,-0.3549,-1.2767,-0.7179,-1.9677,-1.453
430,-0.2085,1.1804,-1.003,-1.7278,-1.6686,0.2529,-0.8248,-0.5338,-2.0497,-1.0092,-0.0415,-1.5428,-0.7929,-1.8323,-0.9856,-1.8969,-0.5029,-1.1209,-0.6997,-1.7237,-1.0643,-2.3449,0.1624,-0.9232,-1.2192,-2.3079,-0.3676,-1.4835,-0.3318,-1.8647,-0.6643,-1.4665,-0.2201,-1.1753,-0.6978,-1.8771,-0.6131,-1.9265,-0.316,-1.285,-0.7033,-2.0101,-1.4529
435,-0.1789,1.2125,-0.9607,-1.6939,-1.6584,0.2933,-0.8279,-0.4838,-2.0767,-1.0455,0.0329,-1.5591,-0.7455,-1.8273,-0.9315,-1.9124,-0.4661,-1.1056,-0.6446,-1.7309,-1.0274,-2.3717,0.2208,-0.9258,-1.2034,-2.3347,-0.3708,-1.5129,-0.3047,-1.8923,-0.6851,-1.4377,-0.1744,-1.1716,-0.6427,-1.8935,-0.5907,-1.9542,-0.2684,-1.2835,-0.678,-2.0377,-1.4339
440,-0.1466,1.2366,-0.907,-1.638,-1.6274,0.3358,-0.8252,-0.4294,-2.0878,-1.078,0.1094,-1.5612,-0.6885,-1.8087,-0.865,-1.9116,-0.4227,-1.0791,-0.5792,-1.7231,-0.979,-2.3782,0.2819,-0.921,-1.1758,-2.3439,-0.3749,-1.5341,-0.2755,-1.9079,-0.6981,-1.3908,-0.1234,-1.1585,-0.5785,-1.8935,-0.5639,-1.9684,-0.2145,-1.2714,-0.6469,-2.0504,-1.3989
445,-0.1072,1.2486,-0.8433,-1.5634,-1.578,0.3786,-0.8142,-0.3736,-2.0814,-1.1052,0.1845,-1.5485,-0.6238,-1.7763,-0.7909,-1.894,-0.3739,-1.0419,-0.507,-1.7007,-0.9234,-2.3638,0.3442,-0.9063,-1.1405,-2.3357,-0.3811,-1.5469,-0.2475,-1.9115,-0.7017,-1.3282,-0.0687,-1.1347,-0.5092,-1.8767,-0.5357,-1.9689,-0.1564,-1.2479,-0.6132,-2.0479,-1.3512
450,-0.0554,1.2519,-0.7707,-1.4733,-1.5128,0.4203,-0.7921,-0.3179,-2.0584,-1.1268,0.2572,-1.5212,-0.5524,-1.731,-0.713,-1.8593,-0.3196,-0.9952,-0.4307,-1.665,-0.8633,-2.3291,0.4048,-0.8806,-1.1003,-2.3112,-0.3889,-1.5499,-0.2216,-1.9041,-0.6938,-1.2523,-0.0117,-1.0997,-0.4375,-1.8437,-0.5072,-1.9559,-0.0955,-1.2128,-0.5784,-2.0306,-1.2932
455,0.0109,1.2535,-0.6897,-1.3708,-1.4352,0.4627,-0.7571,-0.2628,-2.0223,-1.144,0.3293,-1.4813,-0.4744,-1.6733,-0.6326,-1.8083,-0.2588,-0.941,-0.3507,-1.6169,-0.8002,-2.2769,0.4622,-0.8449,-1.057,-2.2724,-0.3984,-1.5431,-0.1982,-1.8879,-0.674,-1.1652,0.0479,-1.0541,-0.3636,-1.7958,-0.4791,-1.9314,-0.0318,-1.1666,-0.5433,-2.0005,-1.2268
460,0.0885,1.2594,-0.5998,-1.2587,-1.3491,0.5106,-0.7105,-0.2082,-1.9786,-1.1589,0.4032,-1.4323,-0.3889,-1.6028,-0.5495,-1.743,-0.1907,-0.8803,-0.2666,-1.5571,-0.7347,-2.2116,0.5193,-0.8016,-1.0119,-2.2239,-0.4101,-1.5304,-0.1781,-1.867,-0.6448,-1.0692,0.1126,-0.9988,-0.2869,-1.736,-0.4521,-1.9,0.0367,-1.1105,-0.5086,-1.9623,-1.154
465,0.1713,1.2712,-0.5015,-1.1403,-1.2599,0.5686,-0.6557,-0.1542,-1.9327,-1.1718,0.4787,-1.3787,-0.2957,-1.5213,-0.4633,-1.6677,-0.1146,-0.8122,-0.1776,-1.4872,-0.6676,-2.1394,0.5787,-0.7531,-0.9666,-2.1719,-0.4253,-1.5186,-0.1628,-1.8465,-0.6137,-0.9673,0.1843,-0.9356,-0.2074,-1.6683,-0.4272,-1.8674,0.1119,-1.0459,-0.4753,-1.9218,-1.0774
470,0.2545,1.2871,-0.3954,-1.0181,-1.1716,0.638,-0.596,-0.1001,-1.8884,-1.1812,0.555,-1.3238,-0.1936,-1.4317,-0.3728,-1.5861,-0.0302,-0.7358,-0.0818,-1.4096,-0.5988,-2.0654,0.6418,-0.7001,-0.9216,-2.1218,-0.4443,-1.514,-0.152,-1.8303,-0.5893,-0.8617,0.264,-0.8659,-0.1246,-1.5962,-0.4045,-1.8386,0.1948,-0.9746,-0.4434,-1.884,-0.9986
475,0.3358,1.3037,-0.2827,-0.8938,-1.0861,0.7151,-0.5338,-0.0443,-1.8485,-1.1863,0.6319,-1.2695,-0.0823,-1.3371,-0.2765,-1.5012,0.0613,-0.6523,0.0215,-1.3264,-0.5271,-1.9937,0.7083,-0.6438,-0.876,-2.0783,-0.4655,-1.5217,-0.1438,-1.8223,-0.5786,-0.7542,0.3506,-0.7917,-0.0376,-1.5227,-0.3824,-1.8177,0.2848,-0.8987,-0.4114,-1.8529,-0.9183
480,0.413,1.318,-0.1653,-0.7686,-1.0036,0.7948,-0.4709,0.0139,-1.8144,-1.1868,0.7096,-1.2155,0.0366,-1.2402,-0.1739,-1.4155,0.1576,-0.5641,0.1322,-1.2393,-0.4518,-1.9264,0.7764,-0.5865,-0.8293,-2.0433,-0.4864,-1.5438,-0.1361,-1.8245,-0.5842,-0.6458,0.4414,-0.7154,0.054,-1.4492,-0.3595,-1.8065,0.3795,-0.8202,-0.3779,-1.8305,-0.8367
485,0.4878,1.3295,-0.0451,-0.6412,-0.9212,0.8734,-0.4079,0.0755,-1.7834,-1.1826,0.7887,-1.1596,0.1598,-1.1416,-0.0648,-1.3281,0.2558,-0.4733,0.2487,-1.148,-0.3716,-1.8617,0.8454,-0.53,-0.7797,-2.0143,-0.5041,-1.5785,-0.1271,-1.8354,-0.6026,-0.5359,0.5336,-0.6382,0.1503,-1.3743,-0.3339,-1.8029,0.4766,-0.7401,-0.3414,-1.8147,-0.7525
490,0.565,1.3385,0.0762,-0.5094,-0.8333,0.9496,-0.3439,0.1424,-1.7518,-1.1736,0.8698,-1.0996,0.2833,-1.0409,0.051,-1.2373,0.3532,-0.3823,0.3689,-1.0509,-0.2847,-1.7964,0.9152,-0.4729,-0.7236,-1.9857,-0.5157,-1.6204,-0.1134,-1.8504,-0.6254,-0.4222,0.6253,-0.56,0.2512,-1.2961,-0.3026,-1.8021,0.574,-0.6582,-0.299,-1.8009,-0.6627
495,0.6467,1.3441,0.1967,-0.3721,-0.7343,1.023,-0.2761,0.2155,-1.7179,-1.1612,0.9522,-1.035,0.4047,-0.9391,0.1726,-1.1427,0.4467,-0.2939,0.4905,-0.9491,-0.1903,-1.7282,0.9857,-0.4126,-0.6575,-1.9513,-0.5202,-1.6617,-0.094,-1.8644,-0.6423,-0.3032,0.715,-0.4804,0.3563,-1.2138,-0.264,-1.7988,0.6701,-0.5742,-0.2493,-1.7847,-0.5653
500,0.7283,1.3463,0.3136,-0.232,-0.6222,1.0925,-0.2045,0.2907,-1.6827,-1.1483,1.0334,-0.9683,0.5208,-0.838,0.2961,-1.0464,0.5347,-0.2108,0.6093,-0.846,-0.0909,-1.6572,1.056,-0.3492,-0.5822,-1.9081,-0.5194,-1.6959,-0.0715,-1.8743,-0.6461,-0.1802,0.801,-0.4006,0.462,-1.1295,-0.2206,-1.7902,0.7627,-0.4897,-0.1947,-1.7636,-0.4615
505,0.803,1.3468,0.4245,-0.0939,-0.4988,1.1583,-0.1326,0.3609,-1.648,-1.1364,1.1102,-0.9036,0.6285,-0.7399,0.4154,-0.9518,0.6174,-0.1348,0.7202,-0.7459,0.0076,-1.5856,1.1235,-0.2854,-0.5017,-1.8563,-0.5168,-1.7191,-0.0511,-1.8801,-0.6322,-0.056,0.8819,-0.3232,0.5633,-1.0467,-0.1772,-1.7759,0.8496,-0.4077,-0.1402,-1.7378,-0.3554
510,0.8663,1.346,0.5297,0.0384,-0.3685,1.2237,-0.0644,0.4203,-1.616,-1.1251,1.1797,-0.8446,0.7271,-0.6468,0.5259,-0.8622,0.6959,-0.0645,0.8207,-0.6523,0.0993,-1.5168,1.1854,-0.2243,-0.4219,-1.7996,-0.5158,-1.7318,-0.0377,-1.8842,-0.6007,0.0665,0.958,-0.25,0.6564,-0.969,-0.1388,-1.7579,0.9306,-0.3304,-0.0911,-1.7097,-0.2517
515,0.917,1.3442,0.6309,0.1622,-0.2381,1.2917,-0.0019,0.4667,-1.5915,-1.1155,1.2395,-0.794,0.819,-0.5601,0.6253,-0.7817,0.7731,0.003,0.9123,-0.5673,0.181,-1.4556,1.2411,-0.1677,-0.3476,-1.7446,-0.5191,-1.739,-0.0335,-1.8911,-0.5543,0.185,1.0312,-0.1817,0.7395,-0.8997,-0.1084,-1.7415,1.0075,-0.2588,-0.0505,-1.6844,-0.1546
520,0.9579,1.3414,0.7311,0.2763,-0.1152,1.3634,0.0562,0.5006,-1.5792,-1.11,1.2888,-0.7534,0.9081,-0.48,0.7134,-0.7139,0.8521,0.0696,0.9979,-0.493,0.2514,-1.4067,1.2932,-0.1161,-0.2827,-1.6989,-0.5265,-1.7465,-0.0389,-1.9057,-0.4999,0.2974,1.1042,-0.1176,0.8129,-0.8418,-0.0869,-1.7326,1.0829,-0.1927,-0.0192,-1.6674,-0.0675
525,0.9929,1.3393,0.8338,0.3812,-0.0073,1.4371,0.113,0.5229,-1.5827,-1.1107,1.3301,-0.7253,0.999,-0.4052,0.7909,-0.661,0.9356,0.1374,1.0809,-0.4292,0.3105,-1.3737,1.3448,-0.0706,-0.2298,-1.6694,-0.5384,-1.759,-0.0535,-1.9317,-0.4483,0.4026,1.1791,-0.0564,0.8781,-0.7973,-0.0747,-1.7357,1.1595,-0.1309,0.0023,-1.6633,0.0074
530,1.0235,1.3424,0.9423,0.479,0.081,1.5122,0.1699,0.5366,-1.6032,-1.12,1.3677,-0.7118,1.0951,-0.3322,0.8602,-0.6218,1.0265,0.209,1.1635,-0.3733,0.3594,-1.3571,1.3979,-0.0329,-0.1895,-1.6591,-0.5544,-1.7778,-0.0758,-1.9708,-0.4077,0.5007,1.2579,0.0035,0.9377,-0.766,-0.0708,-1.7527,1.239,-0.0719,0.0153,-1.6736,0.0699
535,1.0517,1.355,1.0598,0.5735,0.1507,1.5903,0.2257,0.5474,-1.6368,-1.139,1.4069,-0.7119,1.1991,-0.2562,0.9261,-0.5917,1.1265,0.2866,1.2489,-0.3212,0.4026,-1.3528,1.4551,-0.0031,-0.1574,-1.6641,-0.5702,-1.7989,-0.1003,-2.0192,-0.3783,0.5947,1.3428,0.0633,0.9961,-0.7444,-0.0701,-1.7797,1.324,-0.0136,0.0244,-1.6943,0.124
540,1.0835,1.378,1.1877,0.6687,0.2077,1.6722,0.2776,0.5617,-1.6764,-1.168,1.4517,-0.7213,1.3136,-0.1727,0.9938,-0.5644,1.2359,0.3705,1.341,-0.2677,0.4457,-1.3537,1.5181,0.019,-0.1263,-1.675,-0.578,-1.8145,-0.1192,-2.0685,-0.3555,0.6881,1.4349,0.1236,1.0581,-0.7268,-0.0654,-1.8086,1.4162,0.0453,0.0368,-1.7176,0.1756
545,1.1273,1.4109,1.3245,0.7671,0.2602,1.7557,0.324,0.5851,-1.7131,-1.2071,1.5018,-0.7334,1.4376,-0.0801,1.0668,-0.5338,1.3521,0.4595,1.4403,-0.2091,0.4939,-1.3517,1.5853,0.0344,-0.0881,-1.6803,-0.5705,-1.8168,-0.1251,-2.1098,-0.3336,0.7839,1.5327,0.1845,1.1257,-0.707,-0.0497,-1.83,1.5142,0.1058,0.0591,-1.7344,0.2307
550,1.1878,1.4508,1.4659,0.8694,0.318,1.8379,0.3666,0.6211,-1.738,-1.2542,1.5565,-0.7425,1.567,0.02,1.1468,-0.4943,1.4702,0.5526,1.5444,-0.1435,0.5513,-1.3385,1.6532,0.0462,-0.0357,-1.6688,-0.5426,-1.8006,-0.1125,-2.1358,-0.3058,0.8844,1.6321,0.2463,1.1997,-0.6797,-0.0174,-1.8358,1.6146,0.1684,0.0963,-1.7364,0.2947
555,1.2611,1.4932,1.6062,0.9758,0.3906,1.9164,0.4087,0.6708,-1.7459,-1.3048,1.6141,-0.745,1.695,0.1242,1.2331,-0.4428,1.5838,0.6467,1.6496,-0.0712,0.6202,-1.3084,1.7171,0.0585,0.0357,-1.6327,-0.4941,-1.7659,-0.0796,-2.1429,-0.2659,0.9909,1.7281,0.3095,1.2792,-0.6419,0.0332,-1.8218,1.7124,0.2334,0.1506,-1.7191,0.3714
560,1.3372,1.533,1.7411,1.0867,0.4869,1.9881,0.4523,0.7328,-1.7346,-1.3546,1.6717,-0.7394,1.815,0.2296,1.3239,-0.3779,1.6884,0.7377,1.7519,0.0068,0.701,-1.2583,1.7726,0.0744,0.1286,-1.5683,-0.4292,-1.7176,-0.028,-2.1316,-0.2077,1.1049,1.816,0.3735,1.3621,-0.5922,0.1011,-1.788,1.8032,0.3001,0.221,-1.6821,0.4628
565,1.4082,1.5666,1.8684,1.2029,0.6134,2.0504,0.4954,0.8045,-1.7052,-1.4016,1.7275,-0.7247,1.9231,0.3351,1.4174,-0.2995,1.7826,0.8234,1.8492,0.0906,0.7937,-1.1873,1.8186,0.0928,0.2429,-1.4755,-0.3526,-1.6638,0.0381,-2.1061,-0.1263,1.2282,1.8937,0.4367,1.447,-0.5302,0.1832,-1.7376,1.8848,0.3675,0.3053,-1.6276,0.57
570,1.4721,1.5934,1.9873,1.3258,0.7728,2.1016,0.5347,0.8835,-1.6607,-1.4466,1.7808,-0.7012,2.0186,0.4399,1.5142,-0.2086,1.8654,0.9034,1.9416,0.1811,0.8981,-1.0968,1.8569,0.1118,0.3763,-1.3577,-0.2704,-1.613,0.1131,-2.0722,-0.0203,1.362,1.9606,0.4974,1.5337,-0.4564,0.2756,-1.6759,1.9568,0.4342,0.4001,-1.5601,0.6928
575,1.5289,1.6141,2.0977,1.4558,0.9629,2.1413,0.568,0.9668,-1.6054,-1.489,1.8325,-0.6706,2.1027,0.5432,1.6153,-0.1072,1.9366,0.9773,2.0305,0.2783,1.0125,-0.9903,1.8899,0.131,0.5221,-1.2211,-0.1917,-1.5719,0.1886,-2.0356,0.107,1.5054,2.0177,0.5549,1.6227,-0.3724,0.3714,-1.6085,2.0202,0.4996,0.4996,-1.4849,0.8285
580,1.5789,1.6307,2.199,1.5908,1.175,2.1706,0.5956,1.0488,-1.5446,-1.5245,1.8831,-0.6346,2.1771,0.6426,1.7201,0.0007,1.9968,1.0447,2.1166,0.3798,1.1314,-0.8744,1.9188,0.151,0.6691,-1.0757,-0.13,-1.5457,0.253,-2.0032,0.2468,1.6549,2.0659,0.6085,1.7128,-0.2821,0.4602,-1.5423,2.076,0.5627,0.5945,-1.4087,0.9708
585,1.6229,1.6436,2.2898,1.7257,1.3954,2.1936,0.6218,1.1216,-1.4849,-1.5479,1.9304,-0.5951,2.2423,0.734,1.8255,0.1087,2.0478,1.1042,2.1987,0.4803,1.2471,-0.7577,1.9456,0.1732,0.8043,-0.9336,-0.0984,-1.5393,0.2953,-1.9823,0.3866,1.8036,2.1073,0.6583,1.8004,-0.1909,0.5307,-1.485,2.1256,0.6227,0.674,-1.3396,1.1106
590,1.6626,1.6498,2.369,1.8551,1.6088,2.2171,0.6529,1.1774,-1.4317,-1.5556,1.9709,-0.5544,2.2991,0.8134,1.9261,0.2108,2.091,1.1551,2.2744,0.5746,1.351,-0.6482,1.9728,0.1989,0.9159,-0.8067,-0.1053,-1.5558,0.3069,-1.9792,0.5156,1.9443,2.145,0.7051,1.8806,-0.1043,0.5738,-1.4433,2.1709,0.679,0.7292,-1.2843,1.2388
595,1.697,1.6465,2.4377,1.975,1.8015,2.2468,0.6922,1.211,-1.3883,-1.5485,2.0026,-0.5142,2.3496,0.8818,2.0169,0.303,2.1275,1.1977,2.342,0.6603,1.4362,-0.5518,2.0013,0.2292,0.9961,-0.7046,-0.1527,-1.5971,0.2841,-1.9984,0.6257,2.0714,2.1813,0.7502,1.9494,-0.0257,0.5846,-1.4221,2.2134,0.7322,0.755,-1.248,1.3481
600,1.7232,1.6345,2.4983,2.083,1.963,2.2842,0.7397,1.2218,-1.3572,-1.5301,2.026,-0.4727,2.3957,0.9437,2.0949,0.3835,2.1594,1.2347,2.4009,0.7376,1.4996,-0.4725,2.0292,0.2662,1.0422,-0.634,-0.2349,-1.6635,0.2297,-2.0415,0.711,2.1815,2.2171,0.7961,2.0053,0.044,0.5647,-1.4241,2.2539,0.7844,0.7517,-1.2337,1.4348
605,1.7403,1.6185,2.5533,2.1777,2.0871,2.3281,0.7948,1.2141,-1.3379,-1.5036,2.0434,-0.4264,2.4386,1.0038,2.1592,0.4519,2.1892,1.2702,2.4513,0.8077,1.5418,-0.4114,2.0549,0.3116,1.0566,-0.5966,-0.3383,-1.7503,0.1532,-2.1051,0.77,2.2727,2.2527,0.8451,2.0489,0.1055,0.5214,-1.4475,2.2924,0.8376,0.7255,-1.2403,1.4982
610,1.7492,1.6032,2.6035,2.2574,2.1716,2.3752,0.8554,1.1947,-1.3275,-1.4724,2.0584,-0.3738,2.4777,1.0633,2.2105,0.5082,2.2168,1.3062,2.4929,0.8705,1.5659,-0.3676,2.0781,0.3653,1.0455,-0.5893,-0.4472,-1.8482,0.0667,-2.181,0.8044,2.3442,2.287,0.8975,2.0819,0.1593,0.4649,-1.4865,2.3281,0.8921,0.6851,-1.2627,1.5398
615,1.7525,1.5898,2.6483,2.3212,2.2174,2.4232,0.9199,1.1699,-1.3223,-1.4389,2.0742,-0.3165,2.5115,1.1201,2.2497,0.5526,2.2414,1.342,2.5265,0.9252,1.5766,-0.3385,2.1006,0.4261,1.0165,-0.6061,-0.5504,-1.9474,-0.0187,-2.2598,0.817,2.3956,2.3192,0.952,2.1067,0.2057,0.4043,-1.5339,2.3606,0.9467,0.6388,-1.2948,1.5623
620,1.7533,1.5788,2.688,2.3699,2.2284,2.4728,0.9881,1.1458,-1.3188,-1.4043,2.0938,-0.257,2.5398,1.1722,2.2794,0.5871,2.2636,1.3773,2.5542,0.9722,1.5791,-0.3206,2.1261,0.492,0.9771,-0.6398,-0.6434,-2.0414,-0.0963,-2.3335,0.8083,2.4288,2.3505,1.0074,2.1266,0.2454,0.3458,-1.5834,2.3913,1.0004,0.5925,-1.3308,1.5698
625,1.754,1.5723,2.7256,2.4075,2.2118,2.5269,1.0606,1.1281,-1.3139,-1.3707,2.1195,-0.1968,2.5659,1.2201,2.3038,0.6153,2.2874,1.4143,2.58,1.0144,1.5794,-0.3092,2.1587,0.5612,0.9344,-0.6827,-0.7258,-2.1277,-0.1621,-2.3975,0.7776,2.4483,2.3847,1.0641,2.1457,0.2809,0.2936,-1.6304,2.4238,1.0541,0.5508,-1.3662,1.5679
630,1.7545,1.572,2.7681,2.4415,2.1776,2.5897,1.1378,1.1226,-1.3046,-1.3417,2.1558,-0.1354,2.5968,1.2693,2.3291,0.6429,2.3196,1.4579,2.6099,1.0574,1.5837,-0.2987,2.2028,0.634,0.896,-0.726,-0.7979,-2.2043,-0.213,-2.4481,0.7269,2.4624,2.4272,1.1247,2.1696,0.3166,0.2519,-1.6707,2.4638,1.1113,0.5183,-1.3963,1.5639
635,1.7549,1.578,2.825,2.4818,2.1381,2.6664,1.2212,1.1336,-1.2861,-1.3216,2.2078,-0.07,2.6402,1.3284,2.3627,0.6773,2.3677,1.515,2.6504,1.1086,1.5988,-0.2815,2.2631,0.7138,0.8691,-0.76,-0.8591,-2.2673,-0.2459,-2.4813,0.6634,2.4816,2.4843,1.1946,2.2049,0.3586,0.2244,-1.6987,2.5175,1.1774,0.4993,-1.4153,1.5663
640,1.7578,1.5873,2.9063,2.539,2.1052,2.7599,1.3164,1.1642,-1.2535,-1.312,2.2786,0.0018,2.7038,1.4062,2.4113,0.7265,2.4381,1.5915,2.708,1.1759,1.6303,-0.25,2.343,0.8042,0.8592,-0.7758,-0.9073,-2.3128,-0.2587,-2.4934,0.598,2.5168,2.5612,1.2796,2.2571,0.4136,0.2144,-1.7089,2.5906,1.2589,0.4975,-1.4171,1.5834
645,1.7701,1.5969,3.0207,2.6221,2.0885,2.8733,1.4304,1.216,-1.2039,-1.3124,2.369,0.0826,2.7949,1.5102,2.4805,0.7979,2.5366,1.6927,2.7889,1.2662,1.6821,-0.1986,2.4444,0.9071,0.8702,-0.768,-0.9402,-2.3377,-0.2514,-2.4835,0.542,2.5771,2.6623,1.3851,2.3301,0.487,0.2237,-1.6983,2.6876,1.3613,0.5153,-1.3983,1.6216
650,1.8004,1.6058,3.1737,2.7364,2.0931,3.01,1.5679,1.2877,-1.1377,-1.3207,2.4772,0.1754,2.9181,1.6446,2.5735,0.8951,2.6667,1.8248,2.8967,1.3836,1.7549,-0.1252,2.5674,1.0231,0.9025,-0.7353,-0.9584,-2.3412,-0.2273,-2.4543,0.5009,2.6677,2.7906,1.5151,2.4256,0.5822,0.2511,-1.6671,2.8118,1.4888,0.5519,-1.3588,1.6839
655,1.8526,1.6157,3.3663,2.8826,2.119,3.1707,1.7287,1.3755,-1.059,-1.335,2.6,0.2801,3.0754,1.8111,2.6903,1.0171,2.8279,1.9896,3.0327,1.5276,1.8463,-0.0325,2.7087,1.1516,0.9529,-0.681,-0.9661,-2.3269,-0.192,-2.4116,0.4732,2.7893,2.9457,1.6702,2.5423,0.6981,0.2926,-1.6196,2.9631,1.6417,0.6033,-1.3022,1.7691
