time,VEOG,HEOG,FZ,CZ,PZ,F7,F8,T5,T6,A2,T3,T4,F3,F4,C3,C4,AF3,AF4,FC3,FC4,CP3,CP4,FT7,FT8,P3,P4,PO7,PO8,P5,P6,OZ,Midline,LF,RF,LC,RC,LP,RP,LF_5s,RF_5s,LP_5s,RP_5s,ROI
330,0.3294,-0.5631,-0.7828,-0.2986,-0.04,-0.7255,0.0943,-0.1791,0.3779,0.2978,-0.5831,0.0803,-0.9442,-0.4572,-0.4493,-0.1424,-0.5007,-0.3127,-0.7385,-0.4035,-0.2111,0.1957,-0.709,0.1124,-0.0502,0.1698,0.2286,0.3288,0.1945,0.5055,-0.298,-0.3738,-0.7199,-0.1408,-0.4955,-0.0675,0.0484,0.3455,-0.7236,-0.1933,-0.0035,0.3155,-0.1718
335,0.2391,-0.5783,-1.0599,-0.5231,-0.17,-0.9263,-0.1044,-0.2502,0.2923,0.2758,-0.7004,-0.0561,-1.1772,-0.702,-0.603,-0.3185,-0.7202,-0.5247,-0.9244,-0.604,-0.3207,0.0669,-0.8584,-0.0439,-0.1202,0.0821,0.2781,0.3403,0.2112,0.4922,-0.3114,-0.5843,-0.9205,-0.3437,-0.6371,-0.228,0.0297,0.3017,-0.9213,-0.3958,-0.0404,0.2548,-0.3092
340,0.1576,-0.5871,-1.2945,-0.7167,-0.2772,-1.096,-0.2735,-0.3131,0.2068,0.248,-0.7989,-0.1798,-1.3728,-0.9103,-0.7352,-0.4754,-0.907,-0.7057,-1.0827,-0.777,-0.4172,-0.0531,-0.9848,-0.1796,-0.1814,-0.0012,0.3255,0.3445,0.2239,0.4666,-0.3129,-0.7628,-1.0902,-0.5173,-0.7585,-0.3713,0.0138,0.2542,-1.0887,-0.5692,-0.0724,0.1927,-0.4278
345,0.0861,-0.591,-1.4864,-0.8796,-0.3634,-1.2332,-0.4114,-0.3692,0.1241,0.2205,-0.8811,-0.2857,-1.5321,-1.081,-0.8472,-0.6118,-1.0617,-0.8557,-1.2146,-0.9213,-0.5027,-0.1635,-1.0895,-0.293,-0.2356,-0.0794,0.369,0.3434,0.2314,0.4315,-0.3047,-0.9098,-1.2291,-0.6603,-0.8614,-0.4956,-0.0011,0.2049,-1.2262,-0.7125,-0.1014,0.1312,-0.5289
350,0.0239,-0.5928,-1.6375,-1.0133,-0.4323,-1.3392,-0.5188,-0.4205,0.0458,0.1981,-0.95,-0.3724,-1.6573,-1.2157,-0.9413,-0.7279,-1.1857,-0.9748,-1.3225,-1.0373,-0.5796,-0.2638,-1.1734,-0.3837,-0.2859,-0.1524,0.4046,0.3393,0.2302,0.3892,-0.2876,-1.0277,-1.3389,-0.7732,-0.9484,-0.6004,-0.0179,0.1555,-1.3356,-0.8261,-0.1303,0.0716,-0.6144
355,-0.0296,-0.5964,-1.7505,-1.12,-0.4887,-1.4177,-0.5978,-0.4691,-0.0294,0.1819,-1.0075,-0.4419,-1.7518,-1.3174,-1.0199,-0.8253,-1.2814,-1.0638,-1.4093,-1.127,-0.6499,-0.3557,-1.2383,-0.4535,-0.3359,-0.2219,0.4259,0.3316,0.2156,0.3404,-0.2646,-1.1197,-1.4223,-0.8581,-1.0216,-0.6875,-0.0409,0.1052,-1.4197,-0.9119,-0.1627,0.013,-0.6876
360,-0.0742,-0.605,-1.8292,-1.2022,-0.5376,-1.4732,-0.6515,-0.5174,-0.1038,0.1706,-1.0549,-0.4984,-1.819,-1.3902,-1.0848,-0.9065,-1.3514,-1.1259,-1.4773,-1.1935,-0.7152,-0.4411,-1.2856,-0.5038,-0.3888,-0.291,0.4279,0.317,0.1849,0.2841,-0.2404,-1.1897,-1.4823,-0.9178,-1.0831,-0.7599,-0.0734,0.0516,-1.4813,-0.973,-0.2017,-0.047,-0.7514
365,-0.1094,-0.6195,-1.8783,-1.2634,-0.5833,-1.5111,-0.6837,-0.568,-0.1787,0.1637,-1.0927,-0.546,-1.8635,-1.4394,-1.1388,-0.9748,-1.3983,-1.1667,-1.529,-1.2412,-0.7774,-0.5218,-1.3165,-0.5361,-0.4469,-0.3623,0.4092,0.293,0.138,0.22,-0.2183,-1.2417,-1.5223,-0.9564,-1.1345,-0.821,-0.1169,-0.007,-1.5237,-1.0134,-0.249,-0.11,-0.809
370,-0.1358,-0.6367,-1.9034,-1.3084,-0.6292,-1.537,-0.698,-0.6219,-0.2537,0.1632,-1.1208,-0.5874,-1.8897,-1.4694,-1.1843,-1.033,-1.4262,-1.1924,-1.5672,-1.2735,-0.8383,-0.5991,-1.3322,-0.5527,-0.5115,-0.4376,0.3725,0.2593,0.078,0.1486,-0.201,-1.2803,-1.5463,-0.9781,-1.1777,-0.8732,-0.1707,-0.0709,-1.5505,-1.0372,-0.3043,-0.1765,-0.863
375,-0.1567,-0.6519,-1.9104,-1.3424,-0.6791,-1.5541,-0.6986,-0.679,-0.3282,0.1705,-1.1403,-0.6241,-1.9021,-1.4848,-1.2249,-1.0835,-1.4397,-1.2071,-1.595,-1.2941,-0.9001,-0.674,-1.3358,-0.5571,-0.5831,-0.5177,0.3216,0.2171,0.0084,0.0716,-0.1899,-1.3106,-1.5579,-0.9869,-1.2151,-0.9189,-0.233,-0.1393,-1.5653,-1.0484,-0.3664,-0.2462,-0.916
380,-0.1766,-0.6615,-1.9061,-1.372,-0.7356,-1.564,-0.6917,-0.7397,-0.4024,0.1837,-1.1555,-0.6576,-1.9067,-1.491,-1.2654,-1.1299,-1.4435,-1.2145,-1.6173,-1.3085,-0.9657,-0.7483,-1.3324,-0.554,-0.662,-0.603,0.2599,0.1687,-0.0684,-0.0095,-0.1837,-1.3379,-1.5616,-0.9878,-1.251,-0.9611,-0.3026,-0.2116,-1.5728,-1.0519,-0.4352,-0.3189,-0.9712
385,-0.1991,-0.6655,-1.8979,-1.4026,-0.7995,-1.5696,-0.683,-0.8046,-0.4772,0.1984,-1.1713,-0.6893,-1.9103,-1.4939,-1.3105,-1.1753,-1.4424,-1.2179,-1.6397,-1.3219,-1.0372,-0.8232,-1.3282,-0.5482,-0.7475,-0.6928,0.1909,0.115,-0.1495,-0.0935,-0.1794,-1.3667,-1.5626,-0.9857,-1.2897,-1.0024,-0.3777,-0.2871,-1.578,-1.053,-0.5096,-0.3943,-1.0305
390,-0.226,-0.6674,-1.8929,-1.4378,-0.8695,-1.5748,-0.6763,-0.8744,-0.5524,0.2105,-1.1919,-0.7201,-1.92,-1.4993,-1.3644,-1.2213,-1.4424,-1.2211,-1.6685,-1.3387,-1.1158,-0.8986,-1.3269,-0.5445,-0.8376,-0.7852,0.1189,0.0577,-0.2328,-0.1786,-0.1758,-1.4001,-1.566,-0.9853,-1.3351,-1.0447,-0.4565,-0.3646,-1.5865,-1.056,-0.5883,-0.4714,-1.0947
395,-0.2586,-0.67,-1.896,-1.4795,-0.9436,-1.582,-0.6733,-0.9494,-0.6275,0.218,-1.2198,-0.7507,-1.9406,-1.512,-1.4289,-1.2687,-1.4491,-1.2276,-1.7078,-1.3611,-1.2011,-0.9733,-1.3287,-0.5466,-0.931,-0.8779,0.0452,-0.0033,-0.3176,-0.2642,-0.1765,-1.4397,-1.5751,-0.9899,-1.3894,-1.0885,-0.5382,-0.4432,-1.6016,-1.0641,-0.6708,-0.5492,-1.1638
400,-0.2972,-0.6735,-1.9082,-1.5272,-1.0193,-1.5917,-0.6739,-1.0283,-0.7018,0.2213,-1.253,-0.7816,-1.972,-1.5329,-1.5019,-1.3168,-1.4639,-1.2403,-1.7556,-1.3892,-1.2911,-1.0457,-1.3319,-0.5544,-1.0262,-0.9687,-0.0302,-0.0696,-0.4043,-0.3498,-0.1856,-1.4849,-1.5899,-1.0004,-1.4504,-1.1333,-0.6223,-0.5225,-1.623,-1.0781,-0.756,-0.6271,-1.2363
405,-0.338,-0.6765,-1.9263,-1.5778,-1.0921,-1.6039,-0.6773,-1.1074,-0.7738,0.2218,-1.2859,-0.8123,-2.0087,-1.5601,-1.5775,-1.3634,-1.4846,-1.2591,-1.8062,-1.421,-1.3811,-1.1139,-1.3359,-0.5639,-1.12,-1.0548,-0.1061,-0.1393,-0.4915,-0.4333,-0.2027,-1.5321,-1.6083,-1.0151,-1.5127,-1.1777,-0.7063,-0.6003,-1.6479,-1.0963,-0.8412,-0.703,-1.3085
410,-0.3748,-0.678,-1.9456,-1.6259,-1.1559,-1.6183,-0.6826,-1.1808,-0.8416,0.2207,-1.3119,-0.8407,-2.0437,-1.5906,-1.648,-1.4061,-1.5068,-1.2796,-1.8523,-1.4537,-1.4644,-1.1753,-1.3382,-0.5705,-1.2065,-1.1325,-0.1781,-0.2068,-0.5749,-0.5112,-0.2219,-1.5758,-1.6267,-1.0308,-1.5691,-1.219,-0.7851,-0.673,-1.6718,-1.1154,-0.9209,-0.7735,-1.3748
415,-0.4032,-0.6767,-1.9609,-1.665,-1.2037,-1.6319,-0.6869,-1.242,-0.9027,0.2175,-1.3267,-0.8645,-2.0714,-1.6204,-1.7055,-1.4418,-1.5245,-1.297,-1.888,-1.4838,-1.5338,-1.2269,-1.3341,-0.5724,-1.2787,-1.1977,-0.2407,-0.267,-0.6486,-0.5803,-0.235,-1.6099,-1.6405,-1.0442,-1.6135,-1.2542,-0.8525,-0.7369,-1.69,-1.1321,-0.9887,-0.8349,-1.4289
420,-0.4215,-0.6693,-1.9685,-1.6896,-1.2311,-1.6388,-0.6881,-1.2861,-0.9555,0.2105,-1.3292,-0.8825,-2.0885,-1.6449,-1.7442,-1.4686,-1.5337,-1.3084,-1.9101,-1.5079,-1.5835,-1.2668,-1.32,-0.5699,-1.3312,-1.2483,-0.2895,-0.3187,-0.7079,-0.6396,-0.2376,-1.6297,-1.6452,-1.0528,-1.6418,-1.2814,-0.9037,-0.7905,-1.6982,-1.1439,-1.0396,-0.8858,-1.466
425,-0.4306,-0.6544,-1.9668,-1.6972,-1.2371,-1.6335,-0.6844,-1.3106,-1.0004,0.1974,-1.3179,-0.8971,-2.0933,-1.6618,-1.7613,-1.4873,-1.5332,-1.3129,-1.917,-1.5252,-1.6113,-1.2963,-1.2952,-0.564,-1.362,-1.2851,-0.3243,-0.3635,-0.7514,-0.6909,-0.23,-1.6337,-1.6388,-1.0557,-1.6519,-1.3014,-0.9371,-0.835,-1.6945,-1.1496,-1.0719,-0.9272,-1.4845
430,-0.4326,-0.6342,-1.9556,-1.6887,-1.2238,-1.6145,-0.6764,-1.3156,-1.0387,0.1776,-1.292,-0.912,-2.0869,-1.6713,-1.7578,-1.5003,-1.5244,-1.3115,-1.9092,-1.5368,-1.6181,-1.3184,-1.2621,-0.5562,-1.3726,-1.3102,-0.3486,-0.4016,-0.7805,-0.7361,-0.2141,-1.6227,-1.622,-1.0538,-1.6443,-1.3169,-0.9543,-0.8717,-1.6794,-1.1504,-1.0871,-0.961,-1.486
435,-0.4289,-0.6106,-1.9357,-1.6669,-1.1949,-1.5838,-0.666,-1.3044,-1.0712,0.1535,-1.2537,-0.9289,-2.0716,-1.6746,-1.7366,-1.5102,-1.5084,-1.3061,-1.8897,-1.5445,-1.6071,-1.3354,-1.2231,-0.5481,-1.3671,-1.3258,-0.3677,-0.4322,-0.7985,-0.777,-0.1921,-1.5991,-1.5967,-1.0487,-1.6218,-1.3298,-0.9595,-0.9016,-1.6553,-1.1479,-1.089,-0.9883,-1.4738
440,-0.4193,-0.5831,-1.907,-1.6338,-1.1544,-1.5443,-0.6524,-1.2813,-1.0994,0.128,-1.2061,-0.9467,-2.0488,-1.6711,-1.7016,-1.5174,-1.4865,-1.2975,-1.862,-1.5485,-1.5824,-1.3488,-1.1797,-0.5409,-1.351,-1.3347,-0.3878,-0.4578,-0.8093,-0.8155,-0.1678,-1.5651,-1.5648,-1.0405,-1.588,-1.3404,-0.9573,-0.9269,-1.6243,-1.1421,-1.0824,-1.0113,-1.4515
445,-0.4059,-0.5508,-1.8687,-1.5911,-1.1066,-1.4977,-0.6347,-1.251,-1.1251,0.1029,-1.1532,-0.9625,-2.0187,-1.6585,-1.6577,-1.5215,-1.4592,-1.2838,-1.829,-1.5468,-1.5489,-1.3591,-1.1321,-0.5337,-1.3292,-1.3398,-0.4114,-0.4825,-0.8157,-0.8535,-0.1456,-1.5221,-1.5269,-1.0277,-1.5472,-1.3474,-0.9518,-0.9502,-1.5873,-1.1315,-1.0712,-1.032,-1.4226
450,-0.3914,-0.5161,-1.819,-1.5395,-1.0534,-1.4443,-0.6122,-1.2169,-1.1478,0.0788,-1.0985,-0.9736,-1.9801,-1.6344,-1.609,-1.5206,-1.4256,-1.2618,-1.7914,-1.5363,-1.5098,-1.3653,-1.0792,-0.5242,-1.3046,-1.3422,-0.4364,-0.5075,-0.8187,-0.8903,-0.1268,-1.4706,-1.4823,-1.0081,-1.5021,-1.3489,-0.9441,-0.972,-1.5441,-1.1138,-1.0573,-1.0506,-1.3886
455,-0.3758,-0.4822,-1.7551,-1.4775,-0.9945,-1.3834,-0.5822,-1.1794,-1.1651,0.0554,-1.0415,-0.9783,-1.9297,-1.5965,-1.5561,-1.5125,-1.3852,-1.2287,-1.7467,-1.5142,-1.4658,-1.3649,-1.0189,-0.5085,-1.2768,-1.3408,-0.458,-0.5307,-0.8176,-0.9231,-0.1092,-1.409,-1.4293,-0.979,-1.4525,-1.3425,-0.9329,-0.9899,-1.4928,-1.086,-1.0395,-1.0649,-1.349
460,-0.3559,-0.4502,-1.6747,-1.4026,-0.9282,-1.314,-0.5416,-1.137,-1.1737,0.0328,-0.98,-0.9743,-1.8649,-1.5426,-1.4975,-1.4952,-1.3361,-1.182,-1.6919,-1.4784,-1.4156,-1.3547,-0.9501,-0.4825,-1.2439,-1.3334,-0.4719,-0.5497,-0.8109,-0.9491,-0.0915,-1.3352,-1.3663,-0.9372,-1.3962,-1.3257,-0.9159,-1.0015,-1.4314,-1.0454,-1.0158,-1.0721,-1.3019
465,-0.3273,-0.4183,-1.5772,-1.3131,-0.8532,-1.2356,-0.4896,-1.0875,-1.1719,0.0101,-0.9108,-0.9591,-1.7846,-1.472,-1.4312,-1.4665,-1.2762,-1.1227,-1.6246,-1.4287,-1.3571,-1.3323,-0.8726,-0.445,-1.2042,-1.3187,-0.4779,-0.5659,-0.7973,-0.9679,-0.0748,-1.2479,-1.2923,-0.8823,-1.3309,-1.2966,-0.8917,-1.0061,-1.3587,-0.9916,-0.9848,-1.0713,-1.2454
470,-0.289,-0.385,-1.4642,-1.209,-0.7697,-1.1489,-0.4285,-1.0301,-1.1601,-0.0146,-0.8316,-0.9317,-1.6896,-1.3863,-1.3562,-1.4248,-1.2045,-1.0534,-1.5444,-1.3659,-1.2902,-1.297,-0.7867,-0.3978,-1.1567,-1.2971,-0.4777,-0.5848,-0.7764,-0.9829,-0.0619,-1.1476,-1.2074,-0.8165,-1.2556,-1.2548,-0.8602,-1.0062,-1.2748,-0.9264,-0.9462,-1.0644,-1.1788
475,-0.2431,-0.3528,-1.3377,-1.0925,-0.6789,-1.0544,-0.3617,-0.9656,-1.1403,-0.0422,-0.7422,-0.8943,-1.5813,-1.29,-1.2734,-1.3708,-1.1215,-0.9753,-1.4525,-1.2924,-1.2164,-1.2503,-0.6924,-0.3441,-1.1021,-1.2705,-0.4748,-0.6134,-0.7494,-0.9982,-0.0567,-1.0364,-1.1124,-0.7427,-1.1711,-1.202,-0.823,-1.0056,-1.1804,-0.8527,-0.9017,-1.0546,-1.1033
480,-0.1904,-0.3206,-1.2003,-0.9669,-0.5823,-0.952,-0.2923,-0.8964,-1.1148,-0.0708,-0.6457,-0.8509,-1.4622,-1.1881,-1.1843,-1.3069,-1.0294,-0.8899,-1.3508,-1.2119,-1.1388,-1.1951,-0.5913,-0.2866,-1.0429,-1.2406,-0.4747,-0.6545,-0.7196,-1.0165,-0.0618,-0.9165,-1.0087,-0.6642,-1.0799,-1.1412,-0.7834,-1.0066,-1.0772,-0.7738,-0.8545,-1.0443,-1.021
485,-0.1322,-0.2849,-1.0546,-0.8351,-0.4797,-0.8423,-0.221,-0.8246,-1.0847,-0.0991,-0.5451,-0.8036,-1.3345,-1.0843,-1.0903,-1.2355,-0.9295,-0.7992,-1.241,-1.127,-1.0596,-1.1328,-0.4855,-0.2257,-0.981,-1.2064,-0.4795,-0.7055,-0.6895,-1.037,-0.0762,-0.7898,-0.898,-0.5825,-0.984,-1.0747,-0.7436,-1.0084,-0.9666,-0.6914,-0.8068,-1.0333,-0.9338
490,-0.072,-0.2454,-0.9038,-0.6999,-0.3705,-0.7275,-0.1487,-0.7511,-1.0509,-0.1272,-0.4422,-0.7539,-1.2005,-0.9805,-0.992,-1.1586,-0.8235,-0.7056,-1.1247,-1.0401,-0.9796,-1.0644,-0.3777,-0.1636,-0.9162,-1.1658,-0.4865,-0.76,-0.6589,-1.0568,-0.0951,-0.6581,-0.7823,-0.4996,-0.8846,-1.0042,-0.7032,-1.0084,-0.8508,-0.6077,-0.7585,-1.0196,-0.8422
495,-0.0132,-0.206,-0.7523,-0.5652,-0.2543,-0.612,-0.0791,-0.6769,-1.0141,-0.1569,-0.3389,-0.703,-1.0641,-0.8777,-0.8912,-1.0777,-0.7146,-0.6123,-1.005,-0.9527,-0.8993,-0.9906,-0.2706,-0.1045,-0.8472,-1.1155,-0.4889,-0.8097,-0.6251,-1.0721,-0.1093,-0.5239,-0.6653,-0.4184,-0.7836,-0.931,-0.6595,-1.0029,-0.7333,-0.5252,-0.7075,-1.0004,-0.7471
500,0.0419,-0.171,-0.6053,-0.436,-0.1319,-0.4996,-0.0161,-0.6019,-0.9755,-0.1918,-0.2369,-0.6517,-0.9312,-0.7783,-0.7904,-0.9952,-0.6074,-0.522,-0.8861,-0.8663,-0.8188,-0.9127,-0.1656,-0.0502,-0.7721,-1.0536,-0.4791,-0.8472,-0.5841,-1.0803,-0.1085,-0.3911,-0.5509,-0.3416,-0.6831,-0.8565,-0.6093,-0.9892,-0.618,-0.4466,-0.6512,-0.9739,-0.6496
505,0.0942,-0.1413,-0.4685,-0.3172,-0.0054,-0.3923,0.039,-0.526,-0.938,-0.2338,-0.1375,-0.6016,-0.8071,-0.6862,-0.6919,-0.9143,-0.5058,-0.4379,-0.772,-0.7841,-0.7385,-0.8337,-0.0632,0.0005,-0.6902,-0.9814,-0.4539,-0.8694,-0.5342,-1.0818,-0.0864,-0.2637,-0.4421,-0.2711,-0.585,-0.7834,-0.5511,-0.9676,-0.5081,-0.3737,-0.5886,-0.9408,-0.5516
510,0.1461,-0.1137,-0.3457,-0.2128,0.1199,-0.2916,0.0875,-0.4507,-0.9058,-0.2823,-0.0414,-0.5559,-0.6953,-0.605,-0.5979,-0.8393,-0.4125,-0.3619,-0.6654,-0.7094,-0.6594,-0.7578,0.0353,0.0496,-0.6035,-0.9043,-0.4159,-0.8788,-0.4776,-1.0797,-0.0442,-0.1462,-0.341,-0.2074,-0.491,-0.7156,-0.4869,-0.9421,-0.4059,-0.3078,-0.5214,-0.9053,-0.4562
515,0.1961,-0.0845,-0.2379,-0.1258,0.2365,-0.199,0.1308,-0.3792,-0.8842,-0.3342,0.0489,-0.5183,-0.597,-0.536,-0.5108,-0.7754,-0.3287,-0.2934,-0.5679,-0.6455,-0.5843,-0.6918,0.1274,0.097,-0.5167,-0.8319,-0.3709,-0.8822,-0.4197,-1.0797,0.0095,-0.0424,-0.2493,-0.1504,-0.4035,-0.6578,-0.4216,-0.9195,-0.313,-0.2494,-0.4542,-0.874,-0.3681
520,0.2403,-0.054,-0.1434,-0.0572,0.3362,-0.1141,0.1693,-0.3146,-0.8785,-0.386,0.1306,-0.4922,-0.5102,-0.4781,-0.4317,-0.7269,-0.253,-0.2295,-0.4793,-0.5945,-0.5158,-0.6425,0.2114,0.1394,-0.435,-0.7741,-0.3244,-0.8863,-0.3659,-1.0875,0.0649,0.0452,-0.1665,-0.0997,-0.324,-0.614,-0.36,-0.9066,-0.229,-0.1987,-0.3911,-0.8538,-0.2916
525,0.2754,-0.0238,-0.0596,-0.0066,0.4126,-0.0349,0.2047,-0.2598,-0.893,-0.4348,0.2023,-0.4807,-0.4318,-0.4303,-0.3611,-0.6975,-0.1833,-0.1679,-0.3991,-0.5574,-0.4559,-0.6156,0.2882,0.173,-0.3629,-0.7388,-0.2795,-0.8953,-0.3199,-1.1072,0.1122,0.1154,-0.0905,-0.0552,-0.2535,-0.5878,-0.3055,-0.9086,-0.1522,-0.1556,-0.3356,-0.85,-0.2297
530,0.2997,0.0043,0.0159,0.0276,0.4626,0.0411,0.2393,-0.2158,-0.928,-0.4792,0.2649,-0.4848,-0.3585,-0.3914,-0.2978,-0.6882,-0.1189,-0.1106,-0.3256,-0.5346,-0.4059,-0.6131,0.36,0.1964,-0.3024,-0.7288,-0.2364,-0.9098,-0.2827,-1.1393,0.1447,0.1687,-0.0191,-0.0166,-0.1911,-0.5802,-0.2593,-0.9265,-0.0804,-0.1202,-0.2886,-0.8638,-0.1834
535,0.3133,0.029,0.086,0.0497,0.49,0.1152,0.2738,-0.1805,-0.9776,-0.5188,0.322,-0.5025,-0.2872,-0.3583,-0.2385,-0.6958,-0.0583,-0.0596,-0.2555,-0.5228,-0.3636,-0.6305,0.4275,0.211,-0.251,-0.7381,-0.1938,-0.9239,-0.2518,-1.1778,0.1614,0.2085,0.0493,0.0168,-0.1339,-0.5879,-0.2193,-0.9544,-0.0116,-0.0912,-0.2481,-0.8896,-0.1494
540,0.3185,0.0512,0.153,0.0655,0.5046,0.1873,0.3068,-0.148,-1.0305,-0.5538,0.3762,-0.5275,-0.2164,-0.3271,-0.1796,-0.7135,0,-0.015,-0.1869,-0.5164,-0.3243,-0.6581,0.4906,0.2206,-0.2014,-0.7536,-0.1454,-0.9245,-0.221,-1.2101,0.1683,0.241,0.1154,0.0463,-0.0787,-0.6039,-0.1789,-0.9796,0.0549,-0.0662,-0.208,-0.9153,-0.121
545,0.321,0.0718,0.2177,0.0807,0.5207,0.2551,0.3352,-0.1096,-1.0742,-0.5841,0.4282,-0.5528,-0.1479,-0.2957,-0.1187,-0.7329,0.0547,0.0245,-0.1195,-0.5101,-0.2806,-0.6835,0.5488,0.2282,-0.1425,-0.7587,-0.0799,-0.8976,-0.1808,-1.2229,0.1769,0.273,0.1777,0.0731,-0.0226,-0.6199,-0.1282,-0.9884,0.1182,-0.0436,-0.1587,-0.9274,-0.0892
550,0.3271,0.0908,0.2791,0.1005,0.5534,0.3143,0.3567,-0.0574,-1.0995,-0.6101,0.4802,-0.5729,-0.0849,-0.2636,-0.0537,-0.7459,0.1022,0.0593,-0.0548,-0.4998,-0.2244,-0.6953,0.6014,0.2347,-0.0622,-0.7395,0.0138,-0.837,-0.1215,-1.2077,0.2005,0.311,0.2333,0.0968,0.0368,-0.6285,-0.0568,-0.9709,0.1756,-0.0225,-0.0903,-0.9158,-0.045
555,0.3411,0.1073,0.3363,0.1303,0.616,0.3615,0.3731,0.0135,-1.1008,-0.6312,0.5342,-0.5837,-0.0296,-0.2298,0.0169,-0.7447,0.1403,0.0889,0.0059,-0.4819,-0.1497,-0.6842,0.6475,0.241,0.0474,-0.6868,0.1389,-0.7474,-0.0375,-1.1631,0.2478,0.3609,0.2799,0.1183,0.1018,-0.6236,0.0406,-0.9245,0.2251,-0.0017,0.0025,-0.8765,0.0189
560,0.3638,0.1197,0.3915,0.1759,0.7176,0.3957,0.3889,0.1026,-1.0761,-0.6474,0.5905,-0.5822,0.0194,-0.191,0.0943,-0.7235,0.1706,0.1164,0.0638,-0.4524,-0.0542,-0.6443,0.6841,0.2499,0.1873,-0.5971,0.2864,-0.6401,0.0689,-1.093,0.3193,0.4283,0.3175,0.141,0.1736,-0.6006,0.1613,-0.8516,0.2667,0.0223,0.1182,-0.8101,0.1065
565,0.3941,0.127,0.4489,0.2431,0.8634,0.4196,0.4066,0.2073,-1.0248,-0.6597,0.6492,-0.5663,0.0666,-0.1439,0.1807,-0.678,0.1981,0.1455,0.1229,-0.4077,0.0618,-0.5721,0.7112,0.2635,0.3536,-0.4706,0.4403,-0.5264,0.1904,-1.0031,0.4126,0.5185,0.3489,0.1679,0.2537,-0.556,0.2979,-0.7562,0.3037,0.0528,0.2507,-0.7194,0.2194
570,0.4313,0.1265,0.5127,0.3364,1.0545,0.4398,0.4286,0.3238,-0.9466,-0.6684,0.7117,-0.5338,0.1176,-0.0867,0.2791,-0.6059,0.2278,0.1782,0.1882,-0.3457,0.197,-0.4663,0.7329,0.2828,0.5393,-0.3103,0.5835,-0.4155,0.3171,-0.8991,0.5249,0.6345,0.3795,0.2008,0.344,-0.4879,0.441,-0.6429,0.3413,0.0915,0.3922,-0.6076,0.3571
575,0.4749,0.1173,0.5853,0.4578,1.2869,0.4614,0.4568,0.4474,-0.8442,-0.6727,0.7795,-0.4829,0.177,-0.0196,0.3921,-0.5073,0.2623,0.2149,0.2642,-0.2661,0.3475,-0.3288,0.7534,0.3081,0.7354,-0.123,0.7001,-0.3155,0.4379,-0.7878,0.6514,0.7767,0.4135,0.24,0.4458,-0.3963,0.5802,-0.5176,0.3837,0.1388,0.5337,-0.4799,0.5167
580,0.525,0.102,0.6673,0.6063,1.5521,0.4868,0.4924,0.5734,-0.7234,-0.6704,0.8533,-0.4127,0.2477,0.0561,0.5201,-0.3839,0.3027,0.2549,0.3535,-0.1698,0.5087,-0.1648,0.7764,0.3405,0.9323,0.0814,0.7805,-0.2332,0.5436,-0.6779,0.7857,0.9419,0.4534,0.286,0.5589,-0.2828,0.7075,-0.3883,0.4334,0.1948,0.6677,-0.3436,0.6932
585,0.5816,0.0843,0.7581,0.7784,1.8381,0.5169,0.5369,0.6976,-0.5919,-0.6598,0.934,-0.3238,0.3312,0.1385,0.6629,-0.2402,0.3514,0.2986,0.4575,-0.0588,0.6763,0.0181,0.8048,0.3836,1.122,0.2915,0.8224,-0.1741,0.6287,-0.5783,0.9192,1.1249,0.5011,0.3394,0.6827,-0.1512,0.8176,-0.2632,0.4924,0.2598,0.7894,-0.2069,0.8805
590,0.6422,0.0664,0.855,0.9671,2.1308,0.553,0.5905,0.8158,-0.4574,-0.643,1.0213,-0.2195,0.4266,0.2248,0.8181,-0.0831,0.4087,0.3457,0.5752,0.0626,0.8459,0.2106,0.84,0.4403,1.2973,0.4949,0.8264,-0.1421,0.6901,-0.4969,1.0424,1.3176,0.5571,0.4003,0.8151,-0.0073,0.9074,-0.1504,0.5607,0.3328,0.8951,-0.0782,1.0713
595,0.7012,0.0493,0.9537,1.1624,2.4152,0.5973,0.6505,0.9253,-0.3271,-0.6249,1.1138,-0.1049,0.5298,0.3112,0.9817,0.0791,0.4714,0.3944,0.7021,0.1886,1.0132,0.4021,0.8812,0.5103,1.4535,0.6804,0.795,-0.1391,0.7275,-0.4391,1.1467,1.5105,0.6199,0.4666,0.9527,0.1412,0.9753,-0.0562,0.6364,0.411,0.9829,0.0354,1.2576
600,0.7556,0.034,1.0505,1.3542,2.6783,0.6513,0.7133,1.0255,-0.2075,-0.6095,1.2099,0.0143,0.6362,0.3946,1.1492,0.2378,0.5363,0.4441,0.8332,0.3136,1.1748,0.5828,0.9276,0.5899,1.5885,0.8392,0.7342,-0.1622,0.7438,-0.4057,1.2288,1.6943,0.6879,0.5355,1.0918,0.2871,1.023,0.016,0.7169,0.4911,1.0534,0.1293,1.4328
605,0.8076,0.0213,1.1435,1.5351,2.9108,0.7134,0.7776,1.1191,-0.1035,-0.5991,1.3095,0.132,0.7432,0.4741,1.3166,0.3858,0.6024,0.4957,0.9641,0.4331,1.3293,0.7449,0.9789,0.6733,1.704,0.9665,0.6552,-0.2031,0.7459,-0.3934,1.2899,1.8631,0.7595,0.6052,1.2299,0.424,1.056,0.0666,0.8004,0.5708,1.1107,0.2023,1.5927
