Experiment,         worklat,       value,     chindex,     chlabel,        bini,                         binlabel,grammar,word_type,ERPset,ID,Accuracy,subjectID,reading_speed,comprehension_score,Experiment,Sex,Age,Years of Formal Education,Occupation,Vividness,Control
,  [600.0  800.0],2.73,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,40,40,0.9,s40l4,106,28,APS_Silent,Male,19,13,Student,45,38
,  [600.0  800.0],4.319,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,42,42,0.78,S42L5,164,25,APS_Silent,Male,24,15,Student,74,73
,  [600.0  800.0],2.928,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,43,43,0.89,S43L3,312,34,APS_Silent,Female,20,14,Student,64,69
,  [600.0  800.0],2.243,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,44,44,0.92,s44l8,195,33,APS_Silent,Female,18,12,Student,60,67
,  [600.0  800.0],5.216,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,46,46,0.88,s46L2,261,30,APS_Silent,Male,19,13,Student,59,82
,  [600.0  800.0],-0.005,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,47,47,0.88,s47L5,247,35,APS_Silent,Male,18,12,Student,80,73
,  [600.0  800.0],0.909,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,48,48,0.88,s48l11,247,29,APS_Silent,Male,18,12,Student,71,67
,  [600.0  800.0],3.225,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,49,49,0.89,s49L10,223,32,APS_Silent,Male,19,12,Student,92,87
,  [600.0  800.0],6.877,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,51,51,0.95,s51L12,364,35,APS_Silent,Female,19,13,Student,80,78
,  [600.0  800.0],3.456,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],5.06,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],4.446,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],5.973,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],5.523,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],2.001,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],-0.5,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],4.711,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],0.133,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],-0.878,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],1.909,18,         AF4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],0.205,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],1.203,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],0.89,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],6.094,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],6.515,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],-3.313,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],0.824,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],4.629,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
,  [600.0  800.0],4.854,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,12,12,0.96,S12L12,164,31,APS_Silent,Female,18,12,Student,68,57
,  [600.0  800.0],0.539,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,13,13,0.92,S13L1,211,25,APS_Silent,Female,19,13,Student,80,69
,  [600.0  800.0],0.917,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,14,14,0.9,L14L2,211,17,APS_Silent,Female,20,12,Student,82,81
,  [600.0  800.0],2.534,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,16,16,0.93,s16l4,211,37,APS_Silent,Male,18,12,Student,72,79
,  [600.0  800.0],1.794,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,18,18,0.91,S18L6,195,34,APS_Silent,Male,19,12,Student,85,79
,  [600.0  800.0],-0.143,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,21,21,0.93,s21L9,137,15,APS_Silent,Male,18,12,Student,72,70
,  [600.0  800.0],4.829,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,22,22,0.91,s22l10,164,21,APS_Silent,Male,23,17,Student,77,98
,  [600.0  800.0],0.632,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,25,25,0.94,,,,,,,,Student,,
,  [600.0  800.0],0.36,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,27,27,0.95,S27L3,247,33,APS_Silent,Female,18,12,Student,77,82
,  [600.0  800.0],1.249,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,30,30,0.87,s30l6,339,32,APS_Silent,Male,20,15,Student,85,88
,  [600.0  800.0],2.4,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,31,31,0.86,s31l7,164,18,APS_Silent,Female,19,12,Student,59,69
,  [600.0  800.0],1.831,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,37,37,0.93,s37L9,261,35,APS_Silent,Female,19,13,Student,89,74
,  [600.0  800.0],-0.547,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,38,38,0.91,s38l5,211,34,APS_Silent,Female,18,12,Student,47,64
,  [600.0  800.0],2.869,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,39,39,0.95,S39L12,312,35,APS_Silent,Male,28,16,Student,88,85
,  [600.0  800.0],3.142,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,40,40,0.9,s40l4,106,28,APS_Silent,Male,19,13,Student,45,38
,  [600.0  800.0],2.083,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,42,42,0.78,S42L5,164,25,APS_Silent,Male,24,15,Student,74,73
,  [600.0  800.0],3.803,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,43,43,0.89,S43L3,312,34,APS_Silent,Female,20,14,Student,64,69
,  [600.0  800.0],1.037,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,44,44,0.92,s44l8,195,33,APS_Silent,Female,18,12,Student,60,67
,  [600.0  800.0],7.07,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,46,46,0.88,s46L2,261,30,APS_Silent,Male,19,13,Student,59,82
,  [600.0  800.0],-1.044,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,47,47,0.88,s47L5,247,35,APS_Silent,Male,18,12,Student,80,73
,  [600.0  800.0],2.229,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,48,48,0.88,s48l11,247,29,APS_Silent,Male,18,12,Student,71,67
,  [600.0  800.0],4.057,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,49,49,0.89,s49L10,223,32,APS_Silent,Male,19,12,Student,92,87
,  [600.0  800.0],5.787,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,51,51,0.95,s51L12,364,35,APS_Silent,Female,19,13,Student,80,78
,  [600.0  800.0],4.158,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],2.959,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],1.128,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],3.188,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],2.662,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],1.388,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],0.448,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],0.913,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],1.301,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],1.894,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],5.635,21,         CP3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],4.06,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],0.603,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],-1.582,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],5.48,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],4.428,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],-0.71,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],0.918,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],1.007,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
,  [600.0  800.0],7.807,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,12,12,0.96,S12L12,164,31,APS_Silent,Female,18,12,Student,68,57
,  [600.0  800.0],-0.479,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,13,13,0.92,S13L1,211,25,APS_Silent,Female,19,13,Student,80,69
,  [600.0  800.0],1.367,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,14,14,0.9,L14L2,211,17,APS_Silent,Female,20,12,Student,82,81
,  [600.0  800.0],3.88,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,16,16,0.93,s16l4,211,37,APS_Silent,Male,18,12,Student,72,79
,  [600.0  800.0],0.313,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,18,18,0.91,S18L6,195,34,APS_Silent,Male,19,12,Student,85,79
,  [600.0  800.0],0.637,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,21,21,0.93,s21L9,137,15,APS_Silent,Male,18,12,Student,72,70
,  [600.0  800.0],5.778,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,22,22,0.91,s22l10,164,21,APS_Silent,Male,23,17,Student,77,98
,  [600.0  800.0],1.442,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,25,25,0.94,,,,,,,,Student,,
,  [600.0  800.0],2.002,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,27,27,0.95,S27L3,247,33,APS_Silent,Female,18,12,Student,77,82
,  [600.0  800.0],2.038,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,30,30,0.87,s30l6,339,32,APS_Silent,Male,20,15,Student,85,88
,  [600.0  800.0],-0.777,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,31,31,0.86,s31l7,164,18,APS_Silent,Female,19,12,Student,59,69
,  [600.0  800.0],2.178,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,37,37,0.93,s37L9,261,35,APS_Silent,Female,19,13,Student,89,74
,  [600.0  800.0],-0.444,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,38,38,0.91,s38l5,211,34,APS_Silent,Female,18,12,Student,47,64
,  [600.0  800.0],1.06,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,39,39,0.95,S39L12,312,35,APS_Silent,Male,28,16,Student,88,85
,  [600.0  800.0],3.515,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,40,40,0.9,s40l4,106,28,APS_Silent,Male,19,13,Student,45,38
,  [600.0  800.0],0.789,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,42,42,0.78,S42L5,164,25,APS_Silent,Male,24,15,Student,74,73
,  [600.0  800.0],3.086,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,43,43,0.89,S43L3,312,34,APS_Silent,Female,20,14,Student,64,69
,  [600.0  800.0],-1.59,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,44,44,0.92,s44l8,195,33,APS_Silent,Female,18,12,Student,60,67
,  [600.0  800.0],3.551,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,46,46,0.88,s46L2,261,30,APS_Silent,Male,19,13,Student,59,82
,  [600.0  800.0],0.58,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,47,47,0.88,s47L5,247,35,APS_Silent,Male,18,12,Student,80,73
,  [600.0  800.0],-0.25,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,48,48,0.88,s48l11,247,29,APS_Silent,Male,18,12,Student,71,67
,  [600.0  800.0],1.321,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,49,49,0.89,s49L10,223,32,APS_Silent,Male,19,12,Student,92,87
,  [600.0  800.0],6.737,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,51,51,0.95,s51L12,364,35,APS_Silent,Female,19,13,Student,80,78
,  [600.0  800.0],5.192,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],3.317,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],1.56,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],3.438,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],3.325,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],-0.78,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],-3.155,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],3.792,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],1.315,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],2.628,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],2.841,22,         CP4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],0.456,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],2.448,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],0.955,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],8.485,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],8.008,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],-1.197,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],1.202,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],4.995,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
,  [600.0  800.0],7.365,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,12,12,0.96,S12L12,164,31,APS_Silent,Female,18,12,Student,68,57
,  [600.0  800.0],1.314,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,13,13,0.92,S13L1,211,25,APS_Silent,Female,19,13,Student,80,69
,  [600.0  800.0],1.827,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,14,14,0.9,L14L2,211,17,APS_Silent,Female,20,12,Student,82,81
,  [600.0  800.0],3.013,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,16,16,0.93,s16l4,211,37,APS_Silent,Male,18,12,Student,72,79
,  [600.0  800.0],0.156,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,18,18,0.91,S18L6,195,34,APS_Silent,Male,19,12,Student,85,79
,  [600.0  800.0],2.821,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,21,21,0.93,s21L9,137,15,APS_Silent,Male,18,12,Student,72,70
,  [600.0  800.0],4.441,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,22,22,0.91,s22l10,164,21,APS_Silent,Male,23,17,Student,77,98
,  [600.0  800.0],4.725,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,25,25,0.94,,,,,,,,Student,,
,  [600.0  800.0],1.115,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,27,27,0.95,S27L3,247,33,APS_Silent,Female,18,12,Student,77,82
,  [600.0  800.0],2.967,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,30,30,0.87,s30l6,339,32,APS_Silent,Male,20,15,Student,85,88
,  [600.0  800.0],2.012,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,31,31,0.86,s31l7,164,18,APS_Silent,Female,19,12,Student,59,69
,  [600.0  800.0],5.848,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,37,37,0.93,s37L9,261,35,APS_Silent,Female,19,13,Student,89,74
,  [600.0  800.0],0.33,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,38,38,0.91,s38l5,211,34,APS_Silent,Female,18,12,Student,47,64
,  [600.0  800.0],4.018,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,39,39,0.95,S39L12,312,35,APS_Silent,Male,28,16,Student,88,85
,  [600.0  800.0],2.924,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,40,40,0.9,s40l4,106,28,APS_Silent,Male,19,13,Student,45,38
,  [600.0  800.0],3.489,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,42,42,0.78,S42L5,164,25,APS_Silent,Male,24,15,Student,74,73
,  [600.0  800.0],3.499,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,43,43,0.89,S43L3,312,34,APS_Silent,Female,20,14,Student,64,69
,  [600.0  800.0],1.77,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,44,44,0.92,s44l8,195,33,APS_Silent,Female,18,12,Student,60,67
,  [600.0  800.0],7.605,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,46,46,0.88,s46L2,261,30,APS_Silent,Male,19,13,Student,59,82
,  [600.0  800.0],-1.276,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,47,47,0.88,s47L5,247,35,APS_Silent,Male,18,12,Student,80,73
,  [600.0  800.0],2.009,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,48,48,0.88,s48l11,247,29,APS_Silent,Male,18,12,Student,71,67
,  [600.0  800.0],5.23,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,49,49,0.89,s49L10,223,32,APS_Silent,Male,19,12,Student,92,87
,  [600.0  800.0],2.848,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,51,51,0.95,s51L12,364,35,APS_Silent,Female,19,13,Student,80,78
,  [600.0  800.0],3.403,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],3.896,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],1.399,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],3.579,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],5.048,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],1.972,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],0.805,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],1.878,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],0.775,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],2.386,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],2.238,19,         FC3,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],2.214,20,         FC4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],2.429,20,         FC4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],-0.789,20,         FC4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],6.302,20,         FC4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],5.554,20,         FC4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],-0.788,20,         FC4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],2.475,20,         FC4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],1.714,20,         FC4,3,  Correct_Pronoun_in_Correct_Verb,good,pronoun,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
